annotation_lookup_t,annotation_lookup_x,annotation_lookup_y,annotation_lookup_z,approximate_center_error_voxels,approximate_length_error_voxels,approximate_quaternion_error_deg,center_t,center_x,center_y,center_z,dataset,evaluated,exact_center_error_voxels,index,metric_basis,mode,nematic_axis_error_deg,predicted_decode_center_distance,predicted_decode_quality_ratio,predicted_length_npz,predicted_raster_span,skip_reason,truth_center_x,truth_center_y,truth_center_z,truth_decode_center_distance,truth_decode_quality_ratio,truth_length_from_label_centroids,truth_raster_span,truth_rendered_time_offset
5.0,309.0,81.0,109.0,,1.551527468687265,,5.0,309.0,81.0,107.0,gastruloid_nuclei,True,2.0615528128088303,46,released prediction raster plus released raw daughter-label centroids,predicted_centers,14.23949406427634,0.8660254037844386,170.5471574799218,,16.551527468687265,,309.0,81.5,109.0,,,15.0,,
2.0,284.0,67.0,136.0,,0.7023904511714978,,2.0,284.0,68.0,139.0,gastruloid_nuclei,True,2.7386127875258306,47,released prediction raster plus released raw daughter-label centroids,predicted_centers,7.137539742070114,0.8660254037844386,101.34945933411278,,11.044949673299232,,284.5,67.0,136.5,,,11.74734012447073,,
2.0,44.0,200.0,118.0,,2.8038591668689534,,2.0,44.0,200.0,121.0,gastruloid_nuclei,True,2.5,48,released prediction raster plus released raw daughter-label centroids,predicted_centers,25.760193542181444,0.8660254037844386,153.93698620065365,,15.553700583816866,,44.0,200.0,118.5,,,18.35755975068582,,
6.0,211.0,65.0,88.0,,2.7773982029505895,,6.0,211.0,66.0,91.0,gastruloid_nuclei,True,3.0413812651491097,49,released prediction raster plus released raw daughter-label centroids,predicted_centers,8.279649366806945,0.8660254037844386,162.4208436061738,,13.957738090449539,,211.0,65.5,88.0,,,11.180339887498949,,
2.0,79.0,141.0,43.0,,0.04429698187661124,,2.0,79.0,141.0,45.0,gastruloid_nuclei,True,2.0615528128088303,50,released prediction raster plus released raw daughter-label centroids,predicted_centers,10.71818066155452,0.8660254037844386,236.11397644237803,,15.568471678136635,,79.5,141.0,43.0,,,15.524174696260024,,
2.0,114.0,150.0,57.0,,1.0210718927539109,,2.0,115.0,150.0,59.0,gastruloid_nuclei,True,2.1213203435596424,51,released prediction raster plus released raw daughter-label centroids,predicted_centers,7.781917975967469,0.8660254037844386,161.90003099741958,,14.790316408087985,,114.5,150.5,57.0,,,15.811388300841896,,
4.0,99.0,188.5,49.0,,,,4.0,100.0,188.0,54.0,gastruloid_nuclei,False,,52,released prediction raster plus released raw daughter-label centroids,predicted_centers,,0.8660254037844386,123.10808324167213,,13.05390613515931,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
5.0,303.0,108.0,94.0,,2.848464101246819,,5.0,301.0,108.0,97.0,gastruloid_nuclei,True,3.905124837953327,53,released prediction raster plus released raw daughter-label centroids,predicted_centers,30.0267733596628,0.8660254037844386,178.20867431515563,,15.05501971698052,,303.5,108.0,94.0,,,12.206555615733702,,
3.0,304.0,219.0,112.0,,0.9733837733612312,,3.0,306.0,218.0,114.0,gastruloid_nuclei,True,2.9154759474226504,54,released prediction raster plus released raw daughter-label centroids,predicted_centers,11.910292668082482,0.8660254037844386,130.92975147027778,,11.436289872629626,,304.5,219.5,112.0,,,12.409673645990857,,
4.0,275.0,160.0,121.0,,5.106373275720507,,4.0,276.0,163.0,123.0,gastruloid_nuclei,True,2.958039891549808,55,released prediction raster plus released raw daughter-label centroids,predicted_centers,6.3478857897816034,0.8660254037844386,153.09826012186238,,14.768233638631283,,275.5,160.5,121.5,,,19.87460691435179,,
2.0,208.0,96.0,43.0,,0.9637525792729029,,2.0,209.0,97.0,46.0,gastruloid_nuclei,True,3.2015621187164243,56,released prediction raster plus released raw daughter-label centroids,predicted_centers,10.734068549491106,0.8660254037844386,204.35593189014426,,15.558959062585402,,208.5,96.0,43.0,,,16.522711641858304,,
2.0,165.0,128.0,76.0,,0.23048785925786675,,2.0,164.0,129.0,79.0,gastruloid_nuclei,True,2.8722813232690143,57,released prediction raster plus released raw daughter-label centroids,predicted_centers,13.548561261890617,0.8660254037844386,126.19411073741675,,12.437043474991569,,165.0,128.0,76.5,,,12.206555615733702,,
8.0,190.0,169.0,44.0,,0.4687138251902887,,8.0,189.0,170.0,47.0,gastruloid_nuclei,True,3.2015621187164243,58,released prediction raster plus released raw daughter-label centroids,predicted_centers,2.597028337935108,0.8660254037844386,154.040428761605,,15.56250571669111,,190.0,169.5,44.0,,,16.0312195418814,,
4.0,81.0,174.0,115.0,,1.963560451993672,,4.0,82.0,175.0,118.0,gastruloid_nuclei,True,3.082207001484488,59,released prediction raster plus released raw daughter-label centroids,predicted_centers,20.569205105853243,0.8660254037844386,125.74548826779271,,13.069735926379236,,81.5,174.5,115.0,,,15.033296378372908,,
4.0,141.0,129.0,35.0,,0.43761631368065856,,4.0,141.0,129.0,38.0,gastruloid_nuclei,True,2.5495097567963922,60,released prediction raster plus released raw daughter-label centroids,predicted_centers,4.712479727024082,0.8660254037844386,161.9000309974195,,14.790316408087982,,141.5,129.0,35.5,,,14.352700094407323,,
2.0,184.0,95.0,64.0,,0.31198729068489683,,2.0,182.0,95.0,66.0,gastruloid_nuclei,True,2.9154759474226504,61,released prediction raster plus released raw daughter-label centroids,predicted_centers,6.454975663060327,0.8660254037844386,135.51499946973092,,13.039909352042752,,184.5,95.0,64.5,,,12.727922061357855,,
4.0,26.0,179.5,104.5,,,,4.0,26.0,178.0,108.0,gastruloid_nuclei,False,,62,released prediction raster plus released raw daughter-label centroids,predicted_centers,,0.8660254037844386,128.28599961805568,,12.443770347053547,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
4.0,248.0,84.0,92.0,,0.9549902844620561,,4.0,249.0,84.0,95.0,gastruloid_nuclei,True,3.082207001484488,63,released prediction raster plus released raw daughter-label centroids,predicted_centers,8.96417099726359,0.8660254037844386,173.4974709395927,,16.074396081464347,,248.5,84.5,92.0,,,17.029386365926403,,
9.0,239.0,221.0,45.0,,5.699754973211981,,8.0,241.0,221.0,47.0,gastruloid_nuclei,True,2.7386127875258306,64,released prediction raster plus released raw daughter-label centroids,predicted_centers,11.841187145225836,0.8660254037844386,155.82304278858115,,13.326542617228466,,239.5,221.5,45.0,,,19.026297590440446,,
7.0,94.0,213.0,131.0,,1.6573947509401492,,7.0,95.0,214.0,134.0,gastruloid_nuclei,True,3.2015621187164243,65,released prediction raster plus released raw daughter-label centroids,predicted_centers,7.797603792330439,0.8660254037844386,160.1017336058682,,13.362094661659775,,94.5,213.0,131.0,,,11.704699910719626,,
2.0,279.0,217.0,92.0,,1.3354942361852622,,2.0,278.0,216.0,95.0,gastruloid_nuclei,True,3.3166247903554,66,released prediction raster plus released raw daughter-label centroids,predicted_centers,13.94187984910651,0.8660254037844386,110.48406394412801,,11.779382812418739,,279.0,217.0,92.0,,,13.114877048604,,
2.0,192.0,212.0,88.0,,1.3838296694999173,,2.0,195.0,214.0,90.0,gastruloid_nuclei,True,3.5355339059327378,67,released prediction raster plus released raw daughter-label centroids,predicted_centers,7.76741761950375,0.8660254037844386,149.79533145265617,,15.527704855787846,,192.5,212.0,88.5,,,16.911534525287763,,
2.0,283.0,188.0,78.0,,0.8585834614410874,,2.0,284.0,188.0,81.0,gastruloid_nuclei,True,3.1622776601683795,68,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.861656607944049,0.8660254037844386,139.21510875651725,,14.241085409100412,,283.0,188.0,78.0,,,15.0996688705415,,
2.0,26.0,154.0,65.0,,4.522891507739985,,2.0,27.0,154.0,67.0,gastruloid_nuclei,True,2.0615528128088303,69,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.382897040840213,0.8660254037844386,161.9000309974194,,14.790316408087982,,26.5,154.0,65.0,,,19.313207915827967,,
2.0,141.0,215.0,57.0,,1.6591593818505768,,2.0,139.0,215.0,60.0,gastruloid_nuclei,True,3.9370039370059056,70,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.270492637312525,0.8660254037844386,209.82552985339444,,15.833696302685324,,141.5,215.5,57.0,,,17.4928556845359,,
5.0,40.0,126.0,86.0,,4.030922676055692,,5.0,42.0,126.0,88.0,gastruloid_nuclei,True,2.8284271247461903,71,released prediction raster plus released raw daughter-label centroids,predicted_centers,12.20828502490312,0.8660254037844386,132.8123357378443,,14.516314314935716,,40.0,126.0,86.0,,,18.547236990991408,,
3.0,180.0,157.0,64.0,,0.9101751774813032,,3.0,181.0,157.0,67.0,gastruloid_nuclei,True,2.5495097567963922,72,released prediction raster plus released raw daughter-label centroids,predicted_centers,1.5908403980431483,0.8660254037844386,161.32704687286346,,13.948579987886601,,180.5,157.0,64.5,,,13.038404810405298,,
2.0,248.0,216.0,69.0,,1.040393989276673,,2.0,247.0,216.0,72.0,gastruloid_nuclei,True,2.7386127875258306,73,released prediction raster plus released raw daughter-label centroids,predicted_centers,7.442485047301091,0.8660254037844386,156.6217123962567,,14.515955196827372,,248.0,216.5,69.5,,,15.556349186104045,,
4.0,138.0,195.0,40.0,,0.8285275134929666,,4.0,136.0,196.0,43.0,gastruloid_nuclei,True,3.570714214271425,74,released prediction raster plus released raw daughter-label centroids,predicted_centers,16.84825838891148,0.8660254037844386,140.77205963965724,,14.237991659826397,,138.5,195.5,40.5,,,15.066519173319364,,
3.5,100.5,184.5,108.5,,0.6647426527418911,,4.0,104.0,185.0,102.0,gastruloid_nuclei,True,10.246950765959598,75,released prediction raster plus released raw daughter-label centroids,predicted_centers,74.83390747592208,0.8660254037844386,135.10606603998707,,12.41195417788013,,98.5,183.5,110.5,,,13.076696830622021,,
4.0,306.0,174.0,79.0,,4.194681573144209,,4.0,306.0,174.0,81.0,gastruloid_nuclei,True,2.0,76,released prediction raster plus released raw daughter-label centroids,predicted_centers,1.918590979038492,0.8660254037844386,173.95385946127325,,14.778984387866068,,306.0,174.0,79.0,,,18.973665961010276,,
7.0,156.0,101.0,75.0,,2.154945686231823,,7.0,156.0,103.0,78.0,gastruloid_nuclei,True,2.9154759474226504,77,released prediction raster plus released raw daughter-label centroids,predicted_centers,1.5197422109513778,0.8660254037844386,140.77205963965724,,14.237991659826395,,156.0,101.5,75.5,,,12.083045973594572,,
7.0,141.0,201.0,109.0,,7.9640474028433825,,6.0,143.0,203.0,108.0,gastruloid_nuclei,True,2.5495097567963922,78,released prediction raster plus released raw daughter-label centroids,predicted_centers,50.42908904139505,0.8660254037844386,88.90250462952905,,9.528808281692518,,141.5,201.5,109.0,,,17.4928556845359,,
3.0,99.0,163.0,140.0,,1.1183419517341857,,3.0,101.0,162.0,143.0,gastruloid_nuclei,True,3.278719262151,79,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.618758998704704,0.8660254037844386,149.66887090075056,,13.948177221585178,,99.5,163.5,140.5,,,15.066519173319364,,
5.0,273.0,76.0,85.0,,4.431949483210916,,5.0,273.0,78.0,88.0,gastruloid_nuclei,True,3.2015621187164243,80,released prediction raster plus released raw daughter-label centroids,predicted_centers,4.24873931863522,0.8660254037844386,126.02382519466903,,14.77742322908763,,273.0,76.0,85.5,,,19.209372712298546,,
3.5,166.5,219.0,129.0,,6.426178561134206,,5.0,160.0,220.0,131.0,gastruloid_nuclei,True,7.466592261534039,81,released prediction raster plus released raw daughter-label centroids,predicted_centers,38.89025562297296,0.8660254037844386,222.3204106292781,,16.32567349774587,,166.5,221.5,128.0,,,9.899494936611665,,
4.0,322.0,88.0,78.0,,0.8285275134929666,,4.0,323.0,86.0,82.0,gastruloid_nuclei,True,4.330127018922194,82,released prediction raster plus released raw daughter-label centroids,predicted_centers,13.66126747299635,0.8660254037844386,140.77205963965758,,14.237991659826397,,322.5,88.5,78.5,,,15.066519173319364,,
2.0,128.0,191.0,58.0,,0.8111588412862645,,2.0,127.0,191.0,62.0,gastruloid_nuclei,True,3.6742346141747673,83,released prediction raster plus released raw daughter-label centroids,predicted_centers,18.76393011543357,0.8660254037844386,130.9297514702778,,11.436289872629626,,128.0,191.5,58.5,,,12.24744871391589,,
8.0,144.0,121.0,64.0,,0.1960673060387883,,8.0,142.0,120.0,64.0,gastruloid_nuclei,True,2.23606797749979,84,released prediction raster plus released raw daughter-label centroids,predicted_centers,22.009478701519416,0.8660254037844386,130.96110909558564,,14.50087115066028,,144.0,121.0,64.0,,,14.696938456699069,,
4.0,307.0,221.0,87.0,,2.289461374506475,,4.0,306.0,221.0,91.0,gastruloid_nuclei,True,3.6742346141747673,85,released prediction raster plus released raw daughter-label centroids,predicted_centers,34.13613890712356,0.8660254037844386,97.39023853915154,,12.063238719900848,,307.0,221.5,87.5,,,14.352700094407323,,
2.0,320.0,188.0,55.0,,0.13491882951491263,,2.0,318.0,188.0,59.0,gastruloid_nuclei,True,4.743416490252569,86,released prediction raster plus released raw daughter-label centroids,predicted_centers,14.038866931239143,0.8660254037844386,273.38100208635353,,17.741735691173922,,320.5,188.5,55.0,,,17.60681686165901,,
4.5,154.0,172.5,93.0,,2.909550261513054,,5.0,146.0,163.0,97.0,gastruloid_nuclei,True,11.521718621802913,87,released prediction raster plus released raw daughter-label centroids,predicted_centers,33.68637405044858,0.8660254037844386,132.93721237072722,,14.236877937969194,,152.0,172.5,94.5,,,17.146428199482248,,
3.0,150.0,171.0,42.0,,2.7821596989370185,,3.0,150.0,174.0,45.0,gastruloid_nuclei,True,4.242640687119285,88,released prediction raster plus released raw daughter-label centroids,predicted_centers,16.243372988851604,0.8660254037844386,200.3005219868717,,14.767769075847227,,150.0,171.0,42.0,,,17.549928774784245,,
4.0,111.0,221.0,55.0,,2.7952914922800236,,4.0,110.0,221.0,59.0,gastruloid_nuclei,True,3.8078865529319543,89,released prediction raster plus released raw daughter-label centroids,predicted_centers,10.966280935726651,0.8660254037844386,209.8255298533946,,15.833696302685322,,111.5,221.0,55.5,,,13.038404810405298,,
5.0,255.0,178.0,66.0,,1.766688298864084,,5.0,257.0,180.0,69.0,gastruloid_nuclei,True,3.905124837953327,90,released prediction raster plus released raw daughter-label centroids,predicted_centers,2.4034509926010315,0.8660254037844386,200.27023372744918,,15.811707532382863,,255.5,178.0,66.0,,,17.578395831246947,,
3.0,216.0,227.0,106.0,,1.1432570838857252,,3.0,219.0,226.0,109.0,gastruloid_nuclei,True,4.358898943540674,91,released prediction raster plus released raw daughter-label centroids,predicted_centers,14.901579368064496,0.8660254037844386,322.1305338633527,,19.25402736016056,,216.0,227.0,106.0,,,18.110770276274835,,
3.0,170.0,68.0,82.0,,5.483483242502318,,2.0,171.0,66.0,87.0,gastruloid_nuclei,True,5.70087712549569,92,released prediction raster plus released raw daughter-label centroids,predicted_centers,18.996463515558595,0.8660254037844386,120.29068663952887,,11.06946211474453,,170.5,68.5,82.0,,,16.55294535724685,,
8.0,81.0,84.0,98.0,,4.567970781023641,,8.0,81.0,86.0,102.0,gastruloid_nuclei,True,4.47213595499958,93,released prediction raster plus released raw daughter-label centroids,predicted_centers,14.807245290130279,0.8660254037844386,120.20583470753188,,11.432029218976359,,81.0,84.0,98.0,,,16.0,,
5.0,197.0,132.0,38.0,,4.336181622921671,,5.0,199.0,135.0,41.0,gastruloid_nuclei,True,4.183300132670378,94,released prediction raster plus released raw daughter-label centroids,predicted_centers,8.31444423729304,0.8660254037844386,123.3077447403789,,13.041965574061095,,197.5,132.5,38.0,,,17.378147196982766,,
6.0,188.0,117.0,39.0,,5.547275545151134,,6.0,191.0,116.0,43.0,gastruloid_nuclei,True,4.949747468305833,95,released prediction raster plus released raw daughter-label centroids,predicted_centers,40.816455513579704,0.8660254037844386,105.03851004721653,,12.728391337345933,,188.5,117.5,39.0,,,18.275666882497067,,
2.0,208.0,126.0,125.0,,2.0033583184507577,,2.0,208.0,128.0,129.0,gastruloid_nuclei,True,4.301162633521313,96,released prediction raster plus released raw daughter-label centroids,predicted_centers,6.917275628177627,0.8660254037844386,191.54596296114084,,15.026028047475645,,208.5,126.5,125.0,,,17.029386365926403,,
5.0,293.0,136.0,92.0,,1.0590668809519599,,5.0,292.0,138.0,96.0,gastruloid_nuclei,True,3.9370039370059056,97,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.095768489118342,0.8660254037844386,140.77205963965727,,14.237991659826395,,293.0,136.5,92.5,,,15.297058540778355,,
4.0,270.0,183.0,41.0,,2.094373288570665,,4.0,272.0,182.0,46.0,gastruloid_nuclei,True,5.5901699437494745,98,released prediction raster plus released raw daughter-label centroids,predicted_centers,10.282277580871908,0.8660254037844386,144.46940574905537,,13.936846253310733,,270.0,183.5,41.0,,,16.0312195418814,,
5.0,228.0,165.0,115.0,,2.9956962797876905,,5.0,229.0,164.0,120.0,gastruloid_nuclei,True,5.123475382979799,99,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.523620790996735,0.8660254037844386,140.77205963965707,,14.237991659826395,,228.5,165.0,115.0,,,17.233687939614086,,
3.0,192.0,82.0,78.0,,4.960059117517503,,3.0,192.0,85.0,82.0,gastruloid_nuclei,True,4.743416490252569,100,released prediction raster plus released raw daughter-label centroids,predicted_centers,11.981182827423284,0.8660254037844386,113.4333948355895,,12.418088079465264,,192.5,82.5,78.0,,,17.378147196982766,,
4.0,91.0,109.0,63.0,,1.9070196550306147,,3.0,97.0,108.0,63.0,gastruloid_nuclei,True,6.18465843842649,101,released prediction raster plus released raw daughter-label centroids,predicted_centers,27.344871874977578,0.8660254037844386,135.8639017318714,,13.61171956575024,,91.0,109.0,63.5,,,11.704699910719626,,
