mode,evaluated_index,distance_error_voxels,time_distance_error_frames,full_quaternion_angle_error_deg,length_error_voxels
predicted_centers,20,1.3228756555322954,0.5,13.32728936833163,4.14771
predicted_centers,21,3.3166247903554,0.0,9.775829400799577,2.191702
predicted_centers,22,3.1622776601683795,0.0,11.538963579684248,0.057762146
predicted_centers,23,2.7386127875258306,0.0,11.886755430453887,0.38507462
predicted_centers,24,2.1213203435596424,0.0,8.658278985856855,1.5471992
predicted_centers,25,4.743416490252569,0.0,29.262533961377304,0.12734222
predicted_centers,26,5.0990195135927845,0.0,105.63257621258435,8.072205
predicted_centers,27,2.449489742783178,1.0,104.50768874939533,6.704273
predicted_centers,28,1.5,0.0,25.222391342418046,0.47538376
predicted_centers,29,10.246950765959598,0.5,114.36015392918247,0.057901382
predicted_centers,30,3.278719262151,0.0,9.20943830185473,1.8864813
predicted_centers,31,0.8660254037844386,0.5,10.136811797726727,1.7610292
predicted_centers,32,4.242640687119285,0.0,6.994622089733364,2.0540352
predicted_centers,33,7.466592261534039,1.5,65.3543382224625,5.4573298
predicted_centers,34,5.70087712549569,1.0,13.985863891310064,5.8114595
predicted_centers,35,2.5495097567963922,0.0,1.62058287413131,0.7965946
predicted_centers,36,4.743416490252569,0.0,23.100031174819538,4.923668
predicted_centers,37,4.358898943540674,0.0,32.88701036020893,0.2852249
predicted_centers,38,3.082207001484488,0.5,14.163500374887828,1.7080059
predicted_centers,39,2.23606797749979,0.0,10.19502841050093,1.524807
predicted_centers,40,1.224744871391589,0.0,18.133323854420084,1.5741749
predicted_centers,41,1.118033988749895,0.0,13.858061994181973,0.036787987
predicted_centers,42,2.9154759474226504,0.0,12.369399253609371,0.9698887
predicted_centers,43,1.224744871391589,0.0,5.157394471869627,1.4633875
predicted_centers,44,1.118033988749895,0.0,16.527156375721283,0.81594086
predicted_centers,45,4.220485754033533,0.0,17.825305229708984,2.9953566
predicted_centers,46,3.082207001484488,0.0,42.56561316467427,1.6857042
predicted_centers,47,6.18465843842649,1.0,21.222073314982,1.4903536
predicted_centers,48,3.8078865529319543,0.0,18.88516119114068,1.6742153
predicted_centers,49,3.570714214271425,0.0,12.833163369003335,0.8763542
predicted_centers,50,2.5495097567963922,0.0,9.88103006337946,0.3409462
predicted_centers,51,11.521718621802913,0.5,83.47171636924976,3.4227228
predicted_centers,52,4.69041575982343,1.0,41.71252116260704,4.1239395
predicted_centers,53,3.082207001484488,0.0,8.247565861948681,0.5942459
predicted_centers,54,5.5901699437494745,0.0,10.808320356812033,1.2005997
predicted_centers,55,2.958039891549808,0.0,10.411167892278426,4.9603863
predicted_centers,56,1.224744871391589,0.0,13.636457818577885,2.2420044
predicted_centers,57,9.287087810503355,1.0,147.0644933146666,2.0279598
predicted_centers,58,2.0,0.0,4.40746368984279,5.071333
predicted_centers,59,3.6742346141747673,0.0,41.34889165467431,1.9113064
predicted_centers,60,4.330127018922194,0.0,11.451979802511762,0.2421484
predicted_centers,61,2.8284271247461903,0.0,25.018153642422725,3.6940985
predicted_centers,62,2.0615528128088303,0.0,7.973079480735023,2.0670433
predicted_centers,63,3.391164991562634,1.0,5.195857956187704,5.759304
predicted_centers,64,5.477225575051661,0.0,22.204409871703913,1.7936611
predicted_centers,65,4.183300132670378,0.0,14.06138037352606,4.5081625
predicted_centers,66,2.6457513110645907,1.0,17.177375259047093,0.089019775
predicted_centers,67,5.123475382979799,0.0,12.556646619315698,3.4552727
predicted_centers,68,5.0990195135927845,0.0,113.82123282552872,1.663969
predicted_centers,69,3.905124837953327,0.0,1.62058287413131,1.1157475
